window_id,pde_type,window_x_start,window_t_start,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,WeakIDENT_f1,WeakIDENT_e2,WeakIDENT_residual,WeakIDENT_runtime,WeakIDENT_error
kdv_00374,kdv,165,0,40.39295986428772,148.72893778545205,691.0296115819348,340.07759823261745,12443.955039340517,4479.402428550927,6.701612229990394,3.7909802899847227,5.353713900140593,8.679839912305715,5.093260843429832,121.22031179614221,0.0,1.0,1.0,0.0007560253143310547,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00375,kdv,165,15,69.90354440341022,246.53867675932537,1125.9577731459378,586.180859726999,19936.20896119446,7203.969431901384,7.2711085212810564,4.3179192086430795,5.906271504218278,15.4859441433905,4.915019173039105,209.2107202606938,0.0,1.0,1.0,0.0007164478302001953,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00376,kdv,165,30,115.1756009161114,376.7267476791546,1677.4114193491457,959.8928128780605,29178.068182495343,10349.591662923387,7.807187449178354,4.789746258478336,6.414088903483456,26.902429161112973,4.635423575407,342.6605057568304,0.0,1.0,1.0,0.0007174015045166016,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00377,kdv,165,45,175.74471337766815,510.3594975121348,2235.4525077221147,1453.0011423590508,37665.12428672578,12114.07350933132,8.289167187655067,5.1678150218518155,6.848274126874482,44.79003763246218,4.201732446170896,515.5429525124118,0.0,1.0,1.0,0.0006966590881347656,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00378,kdv,165,60,241.5315270745971,619.3456992305674,2958.5697456374915,1982.6877664042756,45688.096794932295,12141.958374258991,8.691652279414091,5.404148893913893,7.172195499692286,70.1230950800243,3.6465744166448997,683.8436273505558,0.0,1.0,1.0,0.0006945133209228516,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00379,kdv,165,75,297.40284142742104,801.1394152846526,4608.296129710262,2440.018523683323,62054.58025183853,12279.865538605407,8.993046085736431,5.453673686885368,7.351248542503758,101.6237413666037,3.431415600763174,771.0830343720377,0.0,1.0,1.0,0.0007073879241943359,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00380,kdv,165,90,342.21683133201157,1155.3664860206202,6955.403256684007,2829.658584662117,81851.53364662593,12871.972398552884,9.191719625709135,5.304013790320054,7.37536654669406,135.9232835277944,3.587108633721335,785.6911582704271,0.0,1.0,1.0,0.0007288455963134766,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00381,kdv,165,105,388.4132364856946,1513.9196460704825,9050.6609752392,3244.929701876884,102668.6507702308,15344.165886947734,9.334999882205363,5.147836750117097,7.33134040474924,170.9874426413384,3.809507067694435,837.7977988611194,0.0,1.0,1.0,0.0007090568542480469,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00382,kdv,165,120,434.5541526555537,1804.124204369473,11621.779944517335,4358.647123651294,202816.2809413797,29443.012324810014,9.552469027787284,5.528531817316139,7.518147182858537,213.7492186199367,3.8380352816256895,1022.2427439481718,0.0,1.0,1.0,0.0006964206695556641,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00383,kdv,165,135,506.87508532018643,2294.559099452389,15988.99860325821,6574.694098339628,518048.0146640422,51571.426388322376,9.782338778714891,5.371494786711494,7.643228211111298,277.824121049311,3.8688625403810377,1330.2001752094454,0.0,1.0,1.0,0.0006890296936035156,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00384,kdv,165,150,660.9599816842609,3497.2409570876443,26280.666077920356,10938.31180009803,1103555.3472665544,77495.5267667126,9.893387187628194,4.374007953214085,7.548021135606349,343.80430646651615,4.535587278368241,1589.302840886282,0.0,1.0,1.0,0.0007104873657226562,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00385,kdv,165,165,890.0613231618171,5266.138073731665,41019.54451300201,16480.52603768056,1860621.0529792497,95477.46431310428,9.963585973754315,3.0649761519296432,7.532796393289543,396.7085806357945,5.920549679496726,1732.9354414630577,0.0,1.0,1.0,0.0007283687591552734,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00386,kdv,165,180,1142.3917471095276,7040.217194444641,55762.05646841239,21976.98192278542,2619884.6648430442,104269.05059163732,10.016572588179987,4.435811134379616,7.626190569792773,437.13221953616784,7.557709787598273,1813.261543343338,0.0,1.0,1.0,0.0006978511810302734,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00387,kdv,165,195,1385.0357876379278,8611.464370477808,69119.30432538729,26990.346602582737,3308862.268160625,108780.75513579324,10.051075310114083,4.7505676076333065,7.707029295591809,467.4882583074488,9.190758275981324,1849.0181722270186,0.0,1.0,1.0,0.0006966590881347656,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00388,kdv,165,210,1605.7617052840128,9998.456868008694,81043.99598875592,31462.397780800093,3917363.073620558,110790.86842156698,10.083789503075666,5.2109648074811865,7.860799727333528,489.6532687935815,10.851042357063372,1864.0320484310255,0.0,1.0,1.0,0.0007266998291015625,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00389,kdv,165,225,1803.53438728641,11228.007725922298,91571.3746337177,35333.580211454886,4453473.631471911,111587.99419540924,10.088774627605275,5.830522387171964,8.074915985038253,502.2966729079274,12.575076552752282,1870.0173603133946,0.0,1.0,1.0,0.0007147789001464844,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00390,kdv,165,240,1968.507704050012,12265.20650283417,100566.04777878859,38535.07930321286,4893613.955985702,111984.48774062887,10.00961247074637,5.762684563568039,8.05747902781351,502.67788069727834,14.310435877452456,1872.2973068891583,0.0,1.0,1.0,0.0007238388061523438,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00391,kdv,165,255,2084.5394037662454,12942.999729197963,106877.47452444119,40668.9421908609,5196468.982080176,112176.49868606168,9.961547223284533,5.936318492619718,8.144060251627831,498.8036067388556,15.488547378071187,1873.8581356575319,0.0,1.0,1.0,0.000698089599609375,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00392,kdv,165,270,2114.8229423739826,13126.328511273248,108515.86812981588,41053.41574799589,5322177.934976877,112229.18156978243,9.974046947849507,6.66213612085839,8.428333475516347,495.58397910888476,15.709483691291807,1874.534012577274,0.0,1.0,1.0,0.0007002353668212891,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00393,kdv,165,285,2055.204075525021,12431.247885643827,102552.19814201581,39579.4235779713,5102144.410328668,112248.25193715253,9.956559560365381,6.008769314590924,8.176970516647218,478.029530310616,15.165927341924126,1874.6342426719284,0.0,1.0,1.0,0.00069427490234375,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00394,kdv,165,300,1910.1578771468714,11422.331599785808,93927.28594727992,36411.60295829067,4687429.80208747,112248.25193715253,9.943919775987036,4.80780359037641,7.968841987780906,454.38747556751673,14.16160720639056,1874.5029035166162,0.0,1.0,1.0,0.0007090568542480469,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00395,kdv,165,315,1735.3275657841566,10235.02316960831,83732.65549502756,32606.833345417377,4181200.3171649594,112248.25193715253,9.953428476903968,4.046892728577227,7.976947628190957,427.8620788977288,12.85468716459936,1873.367635642542,0.0,1.0,1.0,0.0007014274597167969,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00396,kdv,165,330,1535.2357146029385,8865.601190280548,71795.82062126725,28201.28660139311,3590693.577914852,112248.25193715253,9.949051595282706,3.3631435985409546,7.987713161866727,395.78447431043895,11.447139380360108,1873.2833929650433,0.0,1.0,1.0,0.0007243156433105469,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00397,kdv,165,345,1302.4085965586723,7232.739139189444,57238.80943314183,22924.552265040104,2875546.860267927,112248.25193715253,9.962942837631793,2.6483856550688194,8.033637822395532,355.8099248716506,10.003567170318991,1873.6014282322622,0.0,1.0,1.0,0.0007033348083496094,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00398,kdv,165,360,1028.3281399960695,5237.951712539971,38003.693675078364,16315.049512981359,1953552.447410433,112248.25193715253,9.962022829377078,5.495398940972221,8.220977063528483,304.0516627259615,8.862919502249095,1874.0958326676057,0.0,1.0,1.0,0.0006885528564453125,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00399,kdv,165,375,816.525939902162,3310.5089376195783,19015.56256279364,10278.376466129748,736795.7706320243,112248.25193715253,9.688058222642143,6.375776107984666,8.1366246649206,253.57338891933205,8.213149055535698,1699.9723028018589,0.0,1.0,1.0,0.0006861686706542969,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00400,kdv,165,390,702.4546379231572,2931.3945326317253,16710.607469135368,5979.234985471302,287124.5589264857,45962.73833887636,9.275999690120646,4.909777535552544,7.326310833490627,247.11334667996312,7.547325411517588,767.8276574266664,0.0,1.0,1.0,0.0007271766662597656,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00401,kdv,165,405,697.7319365630823,2900.913537015368,16563.38765388077,5729.626318163136,197255.39788994924,12112.123901064364,9.20668676805455,2.370796779580869,7.091809290384512,247.70825444542965,7.335139616355425,767.9101113046277,0.0,1.0,1.0,0.0007302761077880859,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00402,kdv,165,420,697.6638595538108,2900.2480784357203,16563.18991946161,5726.663539945743,195790.20978077626,12112.123901064364,9.2072150305021,1.9854494339676594,7.090627818736809,247.87977414917856,7.295700951075482,767.95244934968,0.0,1.0,1.0,0.0006959438323974609,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00403,kdv,165,435,697.5926638940958,2899.407797755738,16567.75279877649,5725.984031565488,195744.628128324,12112.123901064364,9.21060503073183,2.633901772913758,7.101544437860577,248.0812057221882,7.2569067336580275,767.9757440021771,0.0,1.0,1.0,0.0007061958312988281,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00404,kdv,165,450,697.3549904926729,2896.8952521583333,16579.062047096526,5723.792114830971,195653.98102080947,12112.123901064364,9.219730171972996,3.1812486619860865,7.126125816775025,248.43911548368138,7.188976375050041,767.9853783140135,0.0,1.0,1.0,0.0006897449493408203,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00405,kdv,165,465,696.59104811678,2890.081367027656,16598.640324790766,5716.885345308476,195394.5570412492,12112.123901064364,9.235509019769369,3.7306134865556824,7.167205919051764,249.05074450319117,7.0722295572062785,767.9987425703632,0.0,1.0,1.0,0.0007081031799316406,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00406,kdv,165,480,694.2699498460681,2874.7028564897973,16605.124434095702,5696.522239984806,194728.70987756367,12112.123901064364,9.267188892602709,4.259854492320741,7.2445532359267375,250.00807551316436,6.885355405812843,767.9987425703632,0.0,1.0,1.0,0.0007052421569824219,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00407,kdv,165,495,687.900872302962,2849.0505507104963,16531.166521495266,5642.720124803874,193374.227218244,12112.123901064364,9.32643020211387,4.739261450932657,7.3646194510615395,251.2797047755469,6.623787881489142,768.0050828139218,0.0,1.0,1.0,0.0007405281066894531,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00408,kdv,180,0,1.0098056455502047,4.078630286018929,27.501548134454616,8.972054231166405,2172.5401819769854,121.55117064387655,3.0329544327429767,0.7401741222047828,1.825982474454037,0.20884918125619784,8.767814393245462,3.040790449145097,0.0,1.0,1.0,0.0006973743438720703,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00409,kdv,180,15,1.862723086318358,7.325963765803326,40.19966030227933,16.014846161384995,2302.2439932486323,220.88307405688033,3.6242550707456274,1.1064737761090637,2.3629460921115673,0.3857146299223433,7.21826209804676,5.608932883771738,0.0,1.0,1.0,0.0006968975067138672,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00410,kdv,180,30,3.430325144451569,13.312562556759874,66.1149007822727,29.143927130361178,2496.3322473727244,408.37145411128614,4.224096650403572,1.5515408587867308,2.9300107207337485,0.7118240551377703,6.188231286278238,10.321226137495621,0.0,1.0,1.0,0.0007176399230957031,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00411,kdv,180,45,6.305393607884958,24.315545621834698,117.24975757466918,53.408503155043825,3075.6483422930314,746.6926505529478,4.828208696267147,2.0582124955082834,3.5149133482939843,1.3119409530358095,5.739383596095329,18.972198228217234,0.0,1.0,1.0,0.0007467269897460938,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00412,kdv,180,60,11.535588399483425,44.13226285974371,209.55579028197835,97.548386690482,4309.272452350093,1359.6144882418741,5.432085141709248,2.602057133039,4.1065729314566175,2.4119831655159247,5.426088532224453,34.69795653089202,0.0,1.0,1.0,0.0007023811340332031,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00413,kdv,180,75,20.937711793533875,79.16061645129498,372.2813848403277,176.87400548750477,6996.792517342526,2426.9305188986577,6.032376564179385,3.161866998961607,4.697304816864164,4.415171388054461,5.264665995289345,62.951268820699056,0.0,1.0,1.0,0.0007033348083496094,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00414,kdv,180,90,37.48034953298022,138.70605440204025,645.611332288987,316.820886209187,11854.585945814708,4244.148718627727,6.624826645635,3.7214376123010235,5.279719480842957,8.024163435126763,5.11483721550852,112.72012411523743,0.0,1.0,1.0,0.0007913112640380859,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00415,kdv,180,105,65.84420191628024,235.0354654498688,1078.2811382094535,563.5042113885821,20963.956994675213,7409.658031054306,7.208120820880651,4.274235049574099,5.851737345655252,14.453133039912464,4.946106517788035,199.23740514239213,0.0,1.0,1.0,0.0007207393646240234,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00416,kdv,180,120,115.11427325635933,389.5513037743431,1751.9695971546835,1064.7548367728598,48487.13597498343,15302.51276473757,7.804222589768715,4.861955729154151,6.44514539296602,26.13940973756619,4.69386057013312,362.08658049337055,0.0,1.0,1.0,0.0007047653198242188,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00417,kdv,180,135,219.82791149378653,689.9008203809701,3074.5982968640046,2720.242826125575,189062.29985424347,45663.93548634369,8.523996579401354,5.636889884543777,7.201798742863455,51.61356054145978,4.226931166980029,788.2765778105859,0.0,1.0,1.0,0.0007193088531494141,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00418,kdv,180,150,434.8250548439022,1367.704076054571,9178.850967411918,7342.091475292285,527871.9951420436,77495.5267667126,9.374351743349,6.228878434960967,8.016014984403371,123.25529211161434,3.3433589010988984,1589.3049384932851,0.0,1.0,1.0,0.0007407665252685547,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00419,kdv,180,165,694.1668317958355,3678.760926685383,28046.944335790824,12909.127809706639,1479741.23489805,95477.46431310428,9.694687446692255,5.329180053157562,7.9860449593330065,233.353169587668,4.116340212309083,1732.937539070061,0.0,1.0,1.0,0.0007114410400390625,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00420,kdv,180,180,996.7716475851679,5788.972813976046,46777.311178091666,19351.736542060553,2344651.251363654,104269.05059163732,9.773218700119696,4.240690665638234,7.828099129615495,318.4850550146225,5.588759112846521,1813.26462255706,0.0,1.0,1.0,0.0008120536804199219,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00421,kdv,180,195,1260.0585046187405,7603.618527892615,62085.81665491286,24866.922473576353,3094702.5668388987,108780.75513579324,9.830991579608757,4.280540777343772,7.798941440426878,381.4455530852677,7.220584257316187,1849.0212514407406,0.0,1.0,1.0,0.0007355213165283203,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00422,kdv,180,210,1492.7666770502824,9138.388973959667,75122.62056607651,29633.210306913596,3739961.3830293687,110790.86842156698,9.884437238049882,4.49352652978447,7.7912928503648615,430.7660273061457,8.753412542521927,1864.0361655072973,0.0,1.0,1.0,0.0007066726684570312,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00423,kdv,180,225,1700.036189985495,10470.790899091146,86539.95986621201,33831.964151447355,4305093.037683321,111587.99419540924,9.924999708205755,4.159322297710335,7.7767142371980045,470.70602077675176,10.1553510520411,1870.024314683654,0.0,1.0,1.0,0.0006890296936035156,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00424,kdv,180,240,1876.9117705031674,11649.096699911825,96747.44581177192,37461.51494967722,4800503.743340213,111984.48774062887,9.962670688453947,4.87866723075951,7.84856669740984,502.798034696047,11.462041875956347,1872.306596316568,0.0,1.0,1.0,0.0008246898651123047,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00425,kdv,180,255,2011.1609883771303,12612.342913835242,105129.2583006024,40171.98553831234,5177679.872114676,112176.49868606168,9.9326969806076,5.457197991661802,7.913326033024453,519.9145325892164,12.741574512124673,1873.871461930012,0.0,1.0,1.0,0.001115560531616211,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00426,kdv,180,270,2088.4561990335224,13100.764374719087,109551.64703708944,41676.5501587735,5365301.018916508,112246.94175167303,9.875621226435657,3.0515782258701076,7.768493666451275,520.2233523290146,13.784304070482804,1874.5646787901892,0.0,1.0,1.0,0.001161336898803711,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00427,kdv,180,285,2128.286954448219,13308.119119036477,111377.7846308418,42273.6292104062,5447151.316039131,112265.2551203862,9.903866401105455,3.4012061999951886,7.855429272319622,517.7078874834343,14.40082894794407,1874.8045507196784,0.0,1.0,1.0,0.0008435249328613281,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00428,kdv,180,300,2147.261835516376,13330.114052873994,111853.49148202785,42374.03413603605,5464318.608032423,112287.19567787902,9.9833437135713,5.986318672734527,8.241483014347672,515.3615091836466,14.54583844043167,1874.816609330946,0.0,1.0,1.0,0.0008981227874755859,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00429,kdv,180,315,2100.312394638931,12889.343953349575,107752.23144078079,41092.717396718974,5351408.545705768,112287.19567787902,10.011214266209796,6.539711843898982,8.466050561404934,505.6200402541976,14.255024268805222,1874.8053966522375,0.0,1.0,1.0,0.0007734298706054688,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00430,kdv,180,330,1981.738025769212,11961.097688560116,99240.84461124489,38387.84083669762,4953748.639722329,112287.19567787902,9.964833703146661,5.761760671888559,8.246523974949401,480.10533939713366,13.682199801965226,1874.77183166919,0.0,1.0,1.0,0.0007443428039550781,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00431,kdv,180,345,1817.5104772405475,10848.325418311231,89452.12319353451,34728.60022845791,4467626.296943893,112287.19567787902,9.954346433444336,5.495625592925703,8.158770156929265,452.2499569559174,12.69258565073253,1874.439629222803,0.0,1.0,1.0,0.0007374286651611328,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00432,kdv,180,360,1634.179089516125,9577.27189174786,78292.27877772854,30598.18319172524,3913614.8663278185,112287.19567787902,9.992712198028999,5.3097466805046585,8.181225248836437,420.30082978628775,11.499268005658028,1874.3341213805309,0.0,1.0,1.0,0.0007412433624267578,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00433,kdv,180,375,1423.8091338759207,8092.617394304724,65190.59305866643,25800.601531217395,3265847.3464303007,112383.59271209674,9.956973356094164,4.935582381244664,8.08550990570423,382.224253990391,10.19309962070357,1874.5325362393876,0.0,1.0,1.0,0.0007319450378417969,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00434,kdv,180,390,1172.631199984199,6291.210994783942,48560.518731325596,19902.66272122477,2459219.3212109767,112479.7462385518,9.90373295997347,2.566473156701417,7.98811435075503,335.2876985122045,8.947335782589786,1874.6123753457296,0.0,1.0,1.0,0.0007143020629882812,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00435,kdv,180,405,913.9649444365106,4026.211961103077,27127.48338379732,13205.10914976591,1348619.7175668706,112278.69368574863,9.849557515236151,6.118139457004211,8.230329428013892,277.1781654673244,8.157575534780017,1874.4542482020452,0.0,1.0,1.0,0.0006816387176513672,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00436,kdv,180,420,731.6570477281164,3069.9493621197084,17413.967081278057,7328.016668358393,511525.7220381739,100206.53562106076,9.416991521957492,5.789391902103293,7.6782307944638735,248.31194989502697,7.714070679025534,932.0391546001473,0.0,1.0,1.0,0.0006921291351318359,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00437,kdv,180,435,698.0554407202654,2902.166705833832,16593.18051046424,5755.746280629389,210069.83003742326,16687.055750597137,9.21475734630526,3.4235143332222178,7.130717556800426,248.00388943446464,7.299486551207236,767.8086938129975,0.0,1.0,1.0,0.0010530948638916016,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00438,kdv,180,450,697.6361473952699,2899.8800190414936,16565.724676736925,5726.648349798711,195915.09541391043,12112.123901064364,9.207288512393285,1.925182200568595,7.090038564978796,247.9650440505878,7.281191390110212,767.8086938129975,0.0,1.0,1.0,0.0008797645568847656,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00439,kdv,180,465,697.675334707454,2900.369586414687,16562.433177229694,5726.761694877896,195778.89327824418,12112.123901064364,9.206497809726558,1.9558705754664552,7.090314604098593,247.84240044637707,7.302357712384233,767.8086938129975,0.0,1.0,1.0,0.0008671283721923828,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00440,kdv,180,480,697.6871642883495,2900.5138228400187,16561.503856598218,5726.872381183238,195781.83225281537,12112.123901064364,9.204903672277315,1.7636019973582502,7.087519232064498,247.7846090498506,7.3127144481440505,767.8100458114127,0.0,1.0,1.0,0.0008237361907958984,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00441,kdv,180,495,697.685813683493,2900.4976861247287,16561.6177518934,5726.859326820823,195782.0890831567,12112.123901064364,9.2052682780996,1.8053826273694638,7.088212970978044,247.79260853675902,7.311631293859503,767.897005851241,0.0,1.0,1.0,0.0008141994476318359,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00442,kdv,195,0,0.07222231059051079,1.2150243451679728,20.304439128873746,2.780091570275648,2144.6245769334655,7.966041573749295,0.38373465480540103,0.05865984980010132,0.13472234550373297,0.006155534735091592,153.9244514809266,0.07851843875475424,0.0,1.0,1.0,0.0008406639099121094,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00443,kdv,195,15,0.08400520015775177,1.2844702699537018,21.3207801044703,2.926619757623511,2209.8587720829273,9.868100956132372,0.619263115693941,0.06979254331285141,0.21828204563896508,0.009772155390860217,105.70454684187416,0.14105358242218927,0.0,1.0,1.0,0.0008480548858642578,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00444,kdv,195,30,0.10584739240017028,1.2699987323529276,20.666318108845644,2.9348158359585668,2226.782508029163,12.074574911839594,0.9403256979825666,0.1025219207650708,0.3523982252018527,0.016921921792002834,59.61885364259006,0.24691434447581512,0.0,1.0,1.0,0.0008041858673095703,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00445,kdv,195,45,0.16599775267454212,1.4399190859002537,22.147232134761282,3.267353135533447,2287.267336255742,23.294625283492685,1.3604942102007014,0.1554583817508809,0.5716514845694998,0.03074655125147442,36.47744039836433,0.45505689060306853,0.0,1.0,1.0,0.0008270740509033203,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00446,kdv,195,60,0.2803514250863693,1.613533983209738,21.175783792189186,3.632456790347757,2176.684793850737,32.33806664484285,1.8455207716933633,0.262712930010599,0.8787839042593898,0.056404714296186056,20.3364890453802,0.8283307412127624,0.0,1.0,1.0,0.0008380413055419922,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
kdv_00447,kdv,195,75,0.5074479808208691,2.3237803526869385,23.05764201376143,5.145602110042288,2198.091327647414,59.9798408888863,2.3844151414215555,0.43461748820272517,1.2815487296664358,0.10404116417007872,13.377139809345266,1.526425368511782,0.0,1.0,1.0,0.0008065700531005859,"ufunc 'fft' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''"
